SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,DAYS_BIRTH,OCCUPATION_TYPE
105874,1,Cash loans,M,157500.0,180000.0,21361.5,Working,Secondary / secondary special,27,Sales staff
105879,1,Cash loans,M,112500.0,450000.0,21888.0,State servant,Higher education,34,Core staff
105885,1,Revolving loans,F,81000.0,180000.0,9000.0,Working,Secondary / secondary special,28,Sales staff
105889,1,Cash loans,M,112500.0,781920.0,42547.5,Commercial associate,Secondary / secondary special,29,Security staff
105912,1,Cash loans,F,270000.0,497520.0,52789.5,Working,Higher education,31,Managers
105917,1,Revolving loans,F,135000.0,180000.0,9000.0,Commercial associate,Secondary / secondary special,34,Sales staff
105921,1,Cash loans,M,180000.0,50940.0,5877.0,Working,Secondary / secondary special,45,Laborers
105925,1,Cash loans,F,247500.0,1971072.0,68512.5,Working,Secondary / secondary special,50,Managers
105946,1,Cash loans,M,180000.0,254700.0,25321.5,Working,Secondary / secondary special,27,Drivers
105947,1,Cash loans,F,90000.0,608076.0,29704.5,Working,Secondary / secondary special,34,Sales staff
105958,1,Cash loans,M,157500.0,1024740.0,52452.0,Working,Secondary / secondary special,27,Low-skill Laborers
106022,1,Cash loans,M,247500.0,1096020.0,56092.5,State servant,Secondary / secondary special,58,Laborers
106036,1,Cash loans,M,157500.0,450000.0,21109.5,Commercial associate,Secondary / secondary special,34,Sales staff
106050,1,Cash loans,F,180000.0,247500.0,19971.0,Working,Secondary / secondary special,28,Private service staff
106066,1,Revolving loans,M,81000.0,202500.0,10125.0,Working,Secondary / secondary special,42,Laborers
106067,1,Cash loans,F,202500.0,545040.0,26640.0,Commercial associate,Secondary / secondary special,53,Sales staff
106093,1,Cash loans,M,112500.0,252000.0,16420.5,Commercial associate,Secondary / secondary special,41,Drivers
106122,1,Cash loans,F,202500.0,797557.5,26487.0,Commercial associate,Higher education,45,Accountants
106130,1,Cash loans,M,180000.0,292500.0,17802.0,Working,Secondary / secondary special,34,Laborers
106219,1,Cash loans,M,112500.0,592560.0,31153.5,Working,Secondary / secondary special,30,Laborers
106241,1,Cash loans,M,112500.0,282690.0,14562.0,Working,Secondary / secondary special,30,Laborers
106343,1,Cash loans,F,121500.0,450000.0,35554.5,Working,Secondary / secondary special,22,Accountants
106348,1,Cash loans,M,126000.0,254700.0,20250.0,Commercial associate,Higher education,35,Laborers
106358,1,Cash loans,F,90000.0,566055.0,18387.0,Working,Secondary / secondary special,47,Cleaning staff
106381,1,Cash loans,M,135000.0,358344.0,28309.5,Commercial associate,Secondary / secondary special,30,Laborers
106384,1,Cash loans,M,135000.0,355536.0,18742.5,Working,Secondary / secondary special,39,Drivers
106431,1,Cash loans,F,315000.0,740700.0,31266.0,Working,Secondary / secondary special,48,Medicine staff
106432,1,Cash loans,F,157500.0,508500.0,14112.0,Working,Secondary / secondary special,28,Laborers
106456,1,Cash loans,M,202500.0,808650.0,29839.5,Working,Secondary / secondary special,38,Drivers
106467,1,Cash loans,F,153000.0,534204.0,39001.5,Working,Secondary / secondary special,49,Laborers
106478,1,Cash loans,F,157500.0,1056447.0,34209.0,Working,Higher education,41,Core staff
106502,1,Cash loans,F,112500.0,275040.0,10498.5,Working,Secondary / secondary special,44,Low-skill Laborers
106508,1,Revolving loans,M,225000.0,202500.0,10125.0,Working,Incomplete higher,27,Core staff
106544,1,Cash loans,F,180000.0,855000.0,34821.0,Working,Secondary / secondary special,29,Core staff
106563,1,Cash loans,F,225000.0,545040.0,26640.0,Commercial associate,Secondary / secondary special,42,Laborers
106574,1,Cash loans,M,171000.0,450000.0,30442.5,Working,Secondary / secondary special,27,Core staff
106578,1,Cash loans,F,90000.0,135000.0,10728.0,Working,Secondary / secondary special,26,Sales staff
106579,1,Cash loans,M,225000.0,450000.0,30073.5,Working,Secondary / secondary special,50,Drivers
106613,1,Cash loans,F,157500.0,381528.0,24970.5,Commercial associate,Lower secondary,45,Sales staff
106680,1,Cash loans,F,112500.0,1215000.0,35523.0,Commercial associate,Higher education,28,Sales staff
106697,1,Cash loans,M,112500.0,450000.0,24412.5,Working,Lower secondary,39,Laborers
106710,1,Cash loans,F,66150.0,312768.0,16506.0,Working,Secondary / secondary special,32,Sales staff
106723,1,Cash loans,F,180000.0,332946.0,17127.0,Working,Secondary / secondary special,43,Cleaning staff
106734,1,Cash loans,F,247500.0,557005.5,33786.0,Commercial associate,Secondary / secondary special,46,Cleaning staff
106741,1,Cash loans,M,144000.0,306000.0,16600.5,Working,Secondary / secondary special,39,Laborers
106758,1,Cash loans,F,148500.0,314100.0,17167.5,Working,Secondary / secondary special,31,Sales staff
106773,1,Cash loans,F,112500.0,921861.0,27085.5,Working,Secondary / secondary special,26,High skill tech staff
106821,1,Cash loans,F,126000.0,640080.0,31261.5,Working,Secondary / secondary special,38,Cooking staff
106830,1,Cash loans,M,202500.0,716427.0,56731.5,Commercial associate,Higher education,36,Laborers
106838,1,Cash loans,F,166500.0,450000.0,23562.0,Commercial associate,Incomplete higher,27,Sales staff
106839,1,Cash loans,M,157500.0,1113840.0,44302.5,Working,Secondary / secondary special,45,Laborers
106925,1,Cash loans,M,202500.0,337500.0,16546.5,Working,Secondary / secondary special,28,Laborers
106971,1,Cash loans,M,85500.0,1288350.0,37795.5,Working,Secondary / secondary special,48,Laborers
106989,1,Cash loans,M,180000.0,95940.0,10462.5,Working,Secondary / secondary special,28,Managers
106994,1,Cash loans,M,112500.0,254700.0,30357.0,Working,Secondary / secondary special,25,Laborers
107008,1,Cash loans,F,157500.0,204768.0,16177.5,Working,Incomplete higher,29,Core staff
107011,1,Cash loans,F,148500.0,825588.0,43983.0,Working,Secondary / secondary special,31,Managers
107036,1,Cash loans,M,180000.0,592560.0,31153.5,Working,Secondary / secondary special,44,Drivers
107049,1,Cash loans,M,135000.0,225000.0,16951.5,Working,Secondary / secondary special,50,Cooking staff
107052,1,Cash loans,F,121500.0,418500.0,20353.5,Working,Secondary / secondary special,27,Core staff
107055,1,Revolving loans,M,225000.0,450000.0,22500.0,Working,Secondary / secondary special,34,Drivers
107093,1,Cash loans,M,112500.0,418743.0,33214.5,Commercial associate,Secondary / secondary special,33,Sales staff
107114,1,Cash loans,F,180000.0,450000.0,32746.5,Working,Secondary / secondary special,37,Managers
107119,1,Cash loans,F,135000.0,755190.0,36328.5,Working,Secondary / secondary special,31,Core staff
107128,1,Cash loans,F,139500.0,148365.0,10678.5,Commercial associate,Secondary / secondary special,36,Sales staff
107138,1,Cash loans,M,225000.0,900000.0,31887.0,Commercial associate,Lower secondary,27,Drivers
107157,1,Cash loans,F,81000.0,916470.0,32598.0,Working,Secondary / secondary special,52,Laborers
107160,1,Cash loans,F,180000.0,187704.0,14958.0,Working,Secondary / secondary special,40,Laborers
107162,1,Cash loans,M,112500.0,269982.0,32170.5,Working,Secondary / secondary special,28,Laborers
107165,1,Cash loans,M,112500.0,67500.0,8010.0,Working,Secondary / secondary special,50,Laborers
107178,1,Cash loans,M,202500.0,808650.0,26086.5,Working,Secondary / secondary special,37,High skill tech staff
107188,1,Revolving loans,F,135000.0,180000.0,9000.0,Commercial associate,Higher education,21,Sales staff
107195,1,Cash loans,M,90000.0,555273.0,15399.0,Working,Secondary / secondary special,43,Laborers
107220,1,Cash loans,F,112500.0,1051245.0,30865.5,Working,Secondary / secondary special,33,Cleaning staff
107240,1,Cash loans,M,157500.0,284400.0,22599.0,Working,Secondary / secondary special,30,Laborers
107255,1,Cash loans,F,54000.0,364896.0,22050.0,State servant,Higher education,28,Core staff
107273,1,Cash loans,F,40500.0,312768.0,19134.0,Working,Secondary / secondary special,41,Security staff
107278,1,Cash loans,F,189000.0,454500.0,43281.0,Commercial associate,Higher education,53,Accountants
107303,1,Cash loans,F,81000.0,373311.0,25384.5,Working,Secondary / secondary special,28,Cooking staff
107321,1,Cash loans,M,157500.0,255960.0,20353.5,Working,Secondary / secondary special,46,Laborers
107328,1,Cash loans,F,225000.0,668304.0,32278.5,Working,Higher education,30,Medicine staff
107390,1,Cash loans,F,157500.0,746280.0,59094.0,Commercial associate,Secondary / secondary special,31,Core staff
107403,1,Cash loans,F,135000.0,371245.5,17437.5,Working,Secondary / secondary special,31,Sales staff
107428,1,Revolving loans,M,180000.0,180000.0,9000.0,Working,Secondary / secondary special,26,Managers
107443,1,Cash loans,M,180000.0,261648.0,17163.0,Working,Secondary / secondary special,45,Laborers
107465,1,Cash loans,F,81000.0,727785.0,28332.0,Working,Secondary / secondary special,35,Laborers
107502,1,Cash loans,F,81000.0,233784.0,11029.5,Working,Secondary / secondary special,27,Waiters/barmen staff
107510,1,Cash loans,F,72000.0,284400.0,10849.5,Working,Higher education,32,Managers
107512,1,Revolving loans,F,292500.0,585000.0,29250.0,Commercial associate,Higher education,49,Managers
107552,1,Cash loans,M,157500.0,592560.0,31153.5,Working,Secondary / secondary special,31,High skill tech staff
107568,1,Cash loans,M,121500.0,353241.0,23607.0,Working,Incomplete higher,24,Laborers
107593,1,Cash loans,F,112500.0,400500.0,19476.0,Working,Secondary / secondary special,29,Cooking staff
107606,1,Cash loans,M,135000.0,269550.0,21739.5,Working,Secondary / secondary special,29,Laborers
107634,1,Cash loans,F,225000.0,448056.0,21015.0,Working,Higher education,48,Managers
107693,1,Cash loans,F,193500.0,1575000.0,41679.0,Working,Higher education,39,Core staff
107707,1,Cash loans,F,135000.0,207000.0,13833.0,Commercial associate,Secondary / secondary special,44,Sales staff
107718,1,Cash loans,M,112500.0,545040.0,36553.5,Commercial associate,Secondary / secondary special,62,Security staff
107719,1,Cash loans,M,202500.0,781920.0,31522.5,Working,Secondary / secondary special,47,Medicine staff
107736,1,Cash loans,F,110052.0,582768.0,32670.0,State servant,Secondary / secondary special,28,Core staff
107855,1,Cash loans,M,153000.0,369000.0,17329.5,Working,Higher education,32,Laborers
107866,1,Cash loans,M,90000.0,521280.0,35392.5,Working,Secondary / secondary special,32,Laborers
107877,1,Cash loans,F,130500.0,776304.0,22378.5,Commercial associate,Secondary / secondary special,29,Sales staff
107917,1,Cash loans,F,292500.0,632403.0,23971.5,Working,Secondary / secondary special,48,Core staff
107957,1,Cash loans,F,135000.0,909000.0,25641.0,Working,Secondary / secondary special,61,Cooking staff
107979,1,Cash loans,F,67500.0,734994.0,28611.0,Commercial associate,Secondary / secondary special,32,Low-skill Laborers
108000,1,Cash loans,F,225000.0,746280.0,54306.0,State servant,Secondary / secondary special,30,High skill tech staff
108008,1,Cash loans,F,112500.0,592560.0,31153.5,Working,Secondary / secondary special,35,Managers
108041,1,Cash loans,M,126000.0,270000.0,16443.0,Working,Secondary / secondary special,30,Laborers
108046,1,Cash loans,M,144000.0,310671.0,19984.5,Commercial associate,Lower secondary,31,Laborers
108094,1,Revolving loans,F,90000.0,202500.0,10125.0,Working,Secondary / secondary special,54,Sales staff
108121,1,Cash loans,M,157500.0,364896.0,24682.5,Working,Secondary / secondary special,45,Laborers
108150,1,Cash loans,M,202500.0,1078200.0,38331.0,Working,Secondary / secondary special,39,Laborers
108173,1,Cash loans,M,180000.0,634482.0,24714.0,Working,Secondary / secondary special,35,Managers
108187,1,Cash loans,M,180000.0,746280.0,54436.5,Working,Higher education,23,Sales staff
108201,1,Cash loans,F,247500.0,1019299.5,43317.0,State servant,Secondary / secondary special,34,Medicine staff
108227,1,Cash loans,F,126000.0,432661.5,22653.0,Commercial associate,Higher education,33,Core staff
108241,1,Cash loans,M,261000.0,1113840.0,43713.0,Working,Secondary / secondary special,36,Managers
108246,1,Cash loans,M,135000.0,460858.5,21613.5,Working,Secondary / secondary special,23,Laborers
108307,1,Cash loans,F,72000.0,354276.0,11124.0,Commercial associate,Secondary / secondary special,22,Core staff
108336,1,Cash loans,F,112500.0,720000.0,28030.5,State servant,Secondary / secondary special,32,Core staff
108382,1,Cash loans,M,157500.0,592560.0,35937.0,Working,Secondary / secondary special,25,Laborers
108434,1,Cash loans,F,135000.0,405000.0,31995.0,Working,Secondary / secondary special,30,Core staff
108440,1,Cash loans,F,180000.0,755190.0,30888.0,Working,Higher education,55,High skill tech staff
108447,1,Cash loans,F,225000.0,545040.0,25537.5,Working,Secondary / secondary special,51,Cleaning staff
108450,1,Cash loans,F,180000.0,550980.0,43659.0,Commercial associate,Incomplete higher,25,Private service staff
108472,1,Cash loans,F,72000.0,269550.0,14242.5,State servant,Secondary / secondary special,41,Medicine staff
108484,1,Cash loans,M,180000.0,776304.0,30208.5,Working,Secondary / secondary special,49,Sales staff
108518,1,Cash loans,M,180000.0,1146816.0,41323.5,Commercial associate,Secondary / secondary special,27,Low-skill Laborers
108580,1,Cash loans,F,202500.0,993082.5,42205.5,Commercial associate,Secondary / secondary special,36,Laborers
108603,1,Cash loans,F,108000.0,521280.0,27423.0,Working,Secondary / secondary special,33,Laborers
108622,1,Cash loans,F,135000.0,170640.0,13612.5,Commercial associate,Secondary / secondary special,24,Waiters/barmen staff
108686,1,Revolving loans,M,135000.0,270000.0,13500.0,Working,Secondary / secondary special,42,Laborers
108694,1,Cash loans,F,144000.0,254700.0,20250.0,State servant,Secondary / secondary special,27,Core staff
108705,1,Cash loans,F,90000.0,305221.5,14976.0,Working,Secondary / secondary special,29,Sales staff
108714,1,Cash loans,F,157500.0,450000.0,35685.0,Working,Secondary / secondary special,23,Core staff
108719,1,Cash loans,F,315000.0,1350000.0,41062.5,Working,Higher education,31,High skill tech staff
108721,1,Cash loans,M,135000.0,247275.0,22810.5,Working,Secondary / secondary special,28,Drivers
108737,1,Cash loans,M,180000.0,808650.0,26217.0,State servant,Secondary / secondary special,44,Security staff
108752,1,Cash loans,M,157500.0,497520.0,36202.5,Working,Secondary / secondary special,29,Drivers
108770,1,Cash loans,M,157500.0,539100.0,29376.0,Working,Secondary / secondary special,34,Laborers
108789,1,Cash loans,F,234000.0,277969.5,18706.5,Commercial associate,Secondary / secondary special,28,Cooking staff
108790,1,Cash loans,M,180000.0,675000.0,21906.0,State servant,Secondary / secondary special,22,Drivers
108807,1,Cash loans,M,99000.0,545040.0,25537.5,Working,Secondary / secondary special,41,Core staff
108833,1,Cash loans,M,103500.0,225000.0,12577.5,Commercial associate,Secondary / secondary special,35,Laborers
108855,1,Cash loans,F,108000.0,490495.5,30136.5,Working,Secondary / secondary special,27,Sales staff
108886,1,Cash loans,M,121500.0,225000.0,17775.0,Working,Secondary / secondary special,27,Security staff
108902,1,Cash loans,F,180000.0,1288350.0,37800.0,Working,Incomplete higher,28,Managers
108909,1,Cash loans,F,225000.0,1078200.0,31653.0,Working,Incomplete higher,22,Sales staff
108912,1,Cash loans,M,90000.0,184500.0,12460.5,Working,Secondary / secondary special,50,Laborers
108959,1,Cash loans,M,225000.0,225000.0,24363.0,Commercial associate,Higher education,29,High skill tech staff
109017,1,Cash loans,M,180000.0,270000.0,13783.5,Working,Secondary / secondary special,38,Drivers
109028,1,Cash loans,F,189000.0,185314.5,13612.5,State servant,Secondary / secondary special,48,Medicine staff
109066,1,Cash loans,M,135000.0,592479.0,39591.0,Commercial associate,Secondary / secondary special,25,Laborers
109116,1,Cash loans,F,112500.0,480060.0,18225.0,Working,Secondary / secondary special,54,Sales staff
109145,1,Cash loans,F,225000.0,900000.0,40671.0,Working,Secondary / secondary special,56,Managers
109148,1,Revolving loans,M,135000.0,180000.0,9000.0,Working,Secondary / secondary special,27,Managers
109153,1,Cash loans,F,202500.0,1293876.0,46606.5,Commercial associate,Secondary / secondary special,29,Sales staff
109157,1,Revolving loans,F,112500.0,720000.0,36000.0,Working,Secondary / secondary special,31,High skill tech staff
109180,1,Cash loans,F,90000.0,284400.0,22599.0,Working,Secondary / secondary special,28,Sales staff
109190,1,Revolving loans,F,121500.0,270000.0,13500.0,Working,Higher education,33,Managers
109225,1,Cash loans,M,180000.0,436032.0,21339.0,State servant,Secondary / secondary special,48,High skill tech staff
109243,1,Cash loans,M,216000.0,270000.0,28480.5,Working,Secondary / secondary special,45,Laborers
